"FxMean","FxMin","FxMax","FyMean","FyMin","FyMax","Fx2Mean","Fx2Min","Fx2Max","Fy2Mean","Fy2Min","Fy2Max","FzMean","FzMin","FzMax","MxMean","MxMin","MxMax","MyMean","MyMin","MyMax","MzMean","MzMin","MzMax","Body","Keel","Frequency","Speed","NetWorkX","NetWorkY","NetWorkZ"
0.0463378204823511,-0.281244553431727,0.364938800900832,-0.122253752733459,-0.595012241584901,0.35535677482015,0.134149893171182,-0.169060795293953,0.429656261763761,-0.0716141050479735,-0.431609710451374,0.419079953505151,-0.157121039032278,-0.80928223434269,0.505318688360915,0.000276481225477479,-0.00101462998491978,0.0015638862625342,-0.00129775792566689,-0.0140473752636301,0.0106148801290453,-8.28224858358847e-05,-0.00279774903496895,0.00232887651602602,"D","40","0.5","10",2.68767180294526,-1.42538129546892,-3.13283921644688
0.104962307353695,-0.907331772622541,0.975723622204718,-0.578118396810453,-1.94258017343804,0.661338320551211,0.305299021862124,-0.628864510727936,1.05984676268848,-0.458744020358102,-1.62332128733336,0.82026153302538,-0.705102279517978,-2.50920681365545,0.972987465789482,0.00103949661523666,-0.00202701150913236,0.00412260004318465,-0.00281214729123514,-0.0349812709733265,0.0333584124460054,-0.000103478097505887,-0.00606852401415015,0.00609706089640335,"D","40","0.5","20",6.07146460482181,-9.24614488024599,-14.2149440159774
0.215851743708499,-1.89688970163013,2.03336403016861,-1.26816089255135,-3.74840349436031,1.21516998622418,0.625359470819926,-1.22054329389477,2.15317619560574,-1.01698332268862,-3.19147520304571,1.51892581078371,-1.53488229694952,-4.91725059505736,1.82133151207348,0.0022053402894922,-0.00393514571034391,0.00843126072207687,-0.00615164285680861,-0.0708843820452693,0.0685166473610009,-0.000391785887067495,-0.0115294835144192,0.0117020940697573,"D","40","0.5","30",12.5233569489064,-20.3232181273488,-30.6630113230494
-0.149095630920738,-2.14969695683067,1.43439016590413,0.00879091852791176,-1.95837761176629,2.20390622161291,0.0124617849355264,-2.18744180411988,2.15828149513922,0.085747231971613,-2.25783033966579,2.43643859552669,-0.00535648705009139,-2.68787103566933,2.93549784240989,5.6789214574465e-05,-0.00525486795309442,0.00498224991535394,0.00499937843098435,-0.0550323841891965,0.0747981766741653,0.00070029507788223,-0.0103306020054725,0.0119551457353703,"D","40","1.5","10",0.116745645428523,0.630631302675397,-0.00164764533820971
-0.154686711597758,-2.36758207266333,2.0150220597839,-0.483589730916254,-3.46831270173507,2.76961803445398,-0.0177125354496362,-2.79930132115282,3.0352342994251,-0.304472697732074,-3.74774670111677,3.31923968508123,-0.618486864245728,-4.69642734120237,3.758722648296,0.00100529200122461,-0.00691884857999054,0.0085299385760997,0.00566714164922075,-0.0825065810566068,0.0906723485812582,0.000997165816897481,-0.0171196881380835,0.0180678515312557,"D","40","1.5","20",-0.123462618988356,-2.13069615384666,-4.3290579634413
-0.144487424186395,-3.26567748829702,2.94503254962231,-1.20049350903143,-5.00442813172944,3.22877356028222,-0.0153345042103672,-3.71379396005457,4.15069873515693,-0.860748797639298,-5.49921163509175,4.25059466240685,-1.482730698558,-6.66593408662305,4.49364477319274,0.00220509861460661,-0.00861999187564678,0.0117135957935146,0.00588864234432258,-0.114216429925947,0.118324339250731,0.00127721031383656,-0.0220143786645134,0.0225349154464314,"D","40","1.5","30",-0.112745812543068,-6.03078965402528,-10.3860407115171
0.00108399891954776,-0.784163275681262,0.937280639599812,-0.0630623550605796,-1.20681592311385,1.26744378885741,0.0190940446134909,-0.701062407124331,0.821852192952149,-0.0745886457250097,-0.937087756852197,1.17177833219217,-0.0831230588492386,-1.63812738430656,1.71329846792953,0.000149574303694069,-0.00307301535935608,0.00300126292050932,0.000218027936816887,-0.0365059514339829,0.030150172458476,0.000125919871313113,-0.00702613541229073,0.00625868754304451,"D","40","1","10",0.214298400347246,-0.705226453073692,-0.7691378907341
0.0488586130801845,-1.25265900246506,1.62037178555462,-0.491325646226945,-2.42366726693331,1.79519615354407,0.147190971471843,-1.31467989676447,1.48601471073817,-0.503182724843073,-2.11263694400092,1.65204610706639,-0.601262588884013,-3.21019294175804,2.50582700218372,0.000889301184261519,-0.00478459323165355,0.00559676109368668,-0.00116125583277698,-0.0632634488589908,0.0481082129191348,3.96220419426756e-05,-0.0121962359363599,0.0101264560225397,"D","40","1","20",1.4444588142851,-5.07379330857657,-6.07649496507292
0.0708204640814384,-2.41208307534256,2.56562544141425,-1.22943398820217,-4.09038966981538,2.48665488220691,0.363514196867428,-2.37588408150237,2.30557206796466,-1.16771176520525,-3.6706615981716,2.13729241763111,-1.49940156425078,-5.40149174909574,3.49373070101774,0.00218285647932845,-0.00676327204385252,0.00936779373802906,-0.00139123788794331,-0.0939228977711013,0.085473285187587,0.000236330506043291,-0.0164776591792818,0.0154585202403138,"D","40","1","30",3.64648135366497,-11.6725123947108,-14.9909737469825
-0.268293263074953,-9.49924936850548,3.52320188783971,0.276181529413643,-7.65654450179138,6.72477544561801,-0.660730428641183,-7.8409075660618,3.06069416386937,0.0425091785187752,-5.61202830553312,4.44815845122441,0.323920736733598,-10.490104595793,8.97211061071293,-0.000463127288031162,-0.0161796167540873,0.0206001559340975,0.00887293325763184,-0.126536197047446,0.324816420917417,0.00118337020714452,-0.0211376765446842,0.048210624307789,"D","40","2.5","10",-2.62443959135339,0.205019283055833,1.36392015463514
-0.367583577442717,-6.05947575797037,3.82864045965733,-0.346869641597801,-6.36401127067064,6.8299839770464,-0.972053815102011,-6.15004776773547,2.71948568251951,-0.84166375502467,-6.50155396660789,3.57437724137422,-0.457700346660482,-8.75664182409034,9.21466574623278,0.000760783071301475,-0.0169297348813477,0.0162771503003201,0.0123232128945375,-0.143714965390728,0.218048240315246,0.00174865308251056,-0.0265166171240924,0.0363279667641075,"D","40","2.5","20",-3.88827569963087,-3.36478598306621,-1.82355632694998
-0.459924328166708,-7.46089507118518,4.68790426965433,-1.44805170372863,-9.28415953270761,6.10101274161186,0.476414283550459,-5.97321194693964,3.77215375781023,-0.690884233577211,-7.40107889269357,5.04814662144666,-1.81232548188871,-12.4647047265566,8.40893127288939,0.0027564427708642,-0.0158910478664853,0.0224777327681333,0.0163927906517891,-0.17583299265311,0.265106390760574,0.00273929447141883,-0.0317340180631036,0.0429576735445165,"D","40","2.5","30",1.91260920392551,-2.75770711807695,-7.23565933520604
-0.249245610890122,-3.51653931934225,2.22997810282641,0.22520114758568,-3.45098097358649,4.31279479016787,-0.988226518804738,-3.6019194415614,0.747189910865224,-0.31433391375099,-3.54362442200194,2.58674819673115,0.259198135170267,-4.79530550512137,5.73229856701751,-0.000353431879083382,-0.0102051598579474,0.00903250348254754,0.00836383671651819,-0.079708676262947,0.129865011916945,0.00116165089953514,-0.0164196810529054,0.0227779472659307,"D","40","2","10",-4.9228173659194,-1.54642194421058,1.34470589252555
-0.264534100127249,-4.05569470476551,2.97528717413009,-0.316502791287439,-4.83664039112603,4.89302414186217,-1.01378805566426,-4.18647841382022,1.6306002740059,-0.926911116484431,-5.02184237744268,2.75971325824402,-0.408917057614067,-6.59705929362494,6.56424633014437,0.000647606813170816,-0.0117452253641385,0.0120426605317927,0.0092634399494313,-0.112686462964708,0.151607786153977,0.00146086223275543,-0.0221451884698946,0.0281057310543605,"D","40","2","20",-5.05495147167403,-4.62244450224807,-2.02513044060061
-0.347438740601454,-4.70084027732655,3.76869075275533,-1.21070442207431,-6.19791004787407,4.85987147361012,-1.053165583151,-4.88403236211113,2.00215586506095,-1.92171307486483,-6.39636907751174,2.02868049206793,-1.50656596768664,-8.2765454591577,6.63887582476486,0.00225641871130419,-0.012236622157997,0.0144720582745501,0.0124082683776329,-0.143820721941877,0.174171342679918,0.00208941351655041,-0.0274705244975055,0.0316225690028238,"D","40","2","30",-5.2670524966743,-9.60107936797067,-7.51802185692031
-0.297131967705722,-6.83110407045036,4.52284796981918,0.22991225696074,-10.7243390918145,8.07377592842242,-0.0536426815461117,-5.23292814110425,3.43520161769047,0.629020194681729,-8.19752077653481,6.97463796555652,0.263535025538273,-14.7418304995902,10.9349236171519,-0.000362734927637818,-0.0205917567417901,0.028584043021804,0.00993277742797542,-0.147748790467289,0.223850057759894,0.00136831056920265,-0.0196576351985719,0.0298566047717171,"D","40","3","10",-0.137526446422576,1.89924301010456,0.818469698807462
-0.297864351362017,-9.67597282291872,10.8048216717905,-0.41953512314838,-11.5872027587282,10.6002675361715,0.626988076979209,-5.39386362304613,11.3826273404629,0.460862283954086,-8.01418258021561,11.1237653465215,-0.534712445377737,-15.9312108773967,14.9135725723893,0.000826463843457362,-0.0294879461019869,0.0301281968211899,0.0101727180469212,-0.361155816488061,0.33073789098893,0.00151972463979171,-0.0508033804124397,0.0492977456316128,"D","40","3","20",1.89104294698018,1.3965848792061,-1.58011228204964
-0.578169083590979,-9.97360753371409,5.33063406562349,-1.78011081724229,-12.2435187825549,8.83586515733085,0.556738113745275,-7.7762398229769,5.67003591662956,-0.840093018985569,-10.4223094843792,9.0976072058474,-2.23629397652141,-16.2260408624456,12.0575625976269,0.00344236252418428,-0.0228560877438008,0.0279446968633793,0.0204536152613027,-0.189798341754242,0.337544548229171,0.00336339198330918,-0.0309970334261701,0.0491889395745297,"D","40","3","30",1.68057085034968,-2.48948740156129,-6.6638503655513
0.299939070067188,-0.21011843864359,1.9223765621518,0.00254494170633477,-2.00688309234762,1.24531159335086,0.648323996119387,-0.179955468708215,2.41896425979897,-0.0996759962507792,-2.49384138135929,1.18677986925368,-0.0799452197437312,-2.6633790198231,1.31308749702721,0.000586045384804503,-0.00099187942469248,0.00683330639518323,-0.00836154759435822,-0.0635693435576668,0.00523007298707021,-0.000568690877547496,-0.0119913555664004,0.00190213242159644,"D","60","0.5","10",12.9663608556948,-2.00684857730676,-1.61421835564397
0.571691933828111,-0.240061333949535,1.42701136915308,-0.848735260187372,-2.61849254400873,0.396413150247145,0.410423246304495,-0.63246701516148,1.37764299041376,-0.597043161644107,-2.59720747824196,1.14177098069617,-0.917654306468461,-3.52433592119797,0.962749307930401,0.000888092716415059,-0.00356218688516158,0.00711442002573996,-0.0212825311186932,-0.0468211230421823,0.00211220839372528,-0.00368974473579358,-0.0077596019397945,0.00267285834689124,"D","60","0.5","20",8.23080187384403,-11.9116302965558,-18.3307771443142
0.595580088226182,-1.55724340698292,2.99974394728642,-1.51191764993852,-3.78399049222149,0.416916783364035,0.160081649081054,-2.30123191829824,2.65395387331054,-1.04764571874953,-3.91124563530932,2.09051837366472,-1.62091637007842,-4.89656444490989,1.16487325146536,0.00135485705799877,-0.00440006770939112,0.00845356386498652,-0.0204701866402206,-0.101739562858683,0.041251374849047,-0.00294328532306059,-0.0147373952548691,0.0053329364987891,"D","60","0.5","30",3.12451007688469,-21.0928602832137,-32.559890028846
0.176208009871136,-1.05388892237548,2.12040238517704,0.49954416484973,-1.54446601888689,2.6908734724293,0.441854320564968,-1.4692551172241,3.45063588919233,0.481585356336434,-1.59864582605724,3.15442871170383,0.208324705968893,-2.70982412830932,3.36215416615031,0.00183398115129217,-0.00487377061544146,0.00807676509379823,-0.00947436503259909,-0.0677487750767063,0.0292881925592458,-0.00268152881963472,-0.0105228866426884,0.00517839685785485,"D","60","1.5","10",3.09591415681962,3.37136779253615,1.45973931824506
0.448113244532116,-1.53206399924415,3.02872978583695,-0.66376777856198,-3.35859930981406,1.30523056674403,-0.0656103840470938,-3.19149664149769,2.83971029403725,-0.173204320605162,-3.5847038407162,3.19111025843556,-0.711651731554004,-4.8514309536321,2.23041396374605,0.000643491690078128,-0.00576678141760643,0.0103467577042204,-0.0157721135417172,-0.109387485034328,0.0673803905888281,-0.00243538756449649,-0.0184118692333406,0.0166099895651392,"D","60","1.5","20",-0.480308645452169,-1.23682847714213,-5.0012361309291
0.290822261275039,-3.00087407558995,4.31063484941399,-1.33703028599691,-4.18978883798258,1.21026964533872,-0.27476199961111,-3.46412119958741,3.6491447014856,-0.515194992070113,-4.5496124041781,4.10305273011299,-1.43903115382511,-5.66918787355953,2.25845281874293,0.00118241778482773,-0.00639361883201201,0.0103440957021034,-0.01019625737437,-0.157565581460074,0.10461339076907,-0.00149395398943439,-0.0273400061426984,0.0215973191322209,"D","60","1.5","30",-1.93687177664196,-3.62139714761815,-10.0886157197619
0.251392977922146,-0.365251129584602,1.24664389759908,0.359389551296838,-1.34053060234368,1.6271899951472,0.401985814039908,-0.371269798087314,1.74356737609255,0.403621840434918,-1.14737898989016,2.02981637133676,0.034113176564447,-2.36304757275393,1.84431635436885,0.00211654700768433,-0.00172609135081622,0.0073940554673956,-0.0116671568841692,-0.0431350643035103,0.00798792033738153,-0.0028624775904171,-0.00665198902934458,0.00101149853669055,"D","60","1","10",4.01888787699227,4.04936175453167,0.362615737158194
0.588337700285551,-0.504617476235541,1.9641467794605,-0.732144290057175,-2.72365460929832,0.704149097176913,0.373528775169066,-1.32506593761816,2.02914420850226,-0.54388282978751,-2.68909890054881,1.3033165656274,-0.760447303393958,-3.736804399308,1.37623315784611,0.000576962808372387,-0.00435267599062577,0.00766583197019687,-0.0211103659829021,-0.0696638645387544,0.013515748461455,-0.00340787657130911,-0.0114643985232428,0.00662650632849889,"D","60","1","20",3.70378124876788,-5.48670194805527,-7.66743366075934
0.553926934055819,-1.96405535653356,3.25594121687409,-1.39778168964743,-3.90160852895493,0.728774410659265,0.139723616175431,-3.22717708906412,3.32067405994735,-1.21902661231014,-4.17480525623681,1.58371196387017,-1.47228047880378,-5.1434125716623,1.5749481334928,0.00108299391709334,-0.00509387824147406,0.00907153800588843,-0.0192121813943005,-0.114223639762401,0.0546647085621162,-0.00282304650625625,-0.0185693092961413,0.012310600207766,"D","60","1","30",1.34987157420028,-12.2340956932421,-14.7675091527672
0.192194859408922,-4.88159164962513,4.4125547608796,0.897131117566511,-1.97101726454803,4.13260957309716,-0.38236176895931,-5.12725532366297,3.44454683054489,0.186337537559416,-3.66095254416388,3.0266294968482,0.683720270649507,-3.6206918672049,5.38982487950797,0.00117915028875171,-0.00864079076680322,0.0105860988288382,-0.00878845495614853,-0.149165157423547,0.159820597556733,-0.0021694166462366,-0.0222269854200225,0.0211563521594699,"D","60","2.5","10",-1.52949289110165,0.741581449766386,2.73198151862198
0.434182737600534,-6.21420879673699,5.69292895526641,-0.424208918758998,-4.47902635377261,3.50095102033343,0.453242725267183,-6.39390129818964,5.98784809617241,-0.0373780584352641,-5.17933978231431,4.33131301121611,-0.38231030813965,-6.35333598606764,5.28782492474886,-3.68235519810347e-05,-0.0115874152959388,0.0131424773899265,-0.014673884411589,-0.202225557831024,0.227461250019319,-0.00206517395686562,-0.0326319861020289,0.0389891289286757,"D","60","2.5","20",1.81977456406275,-0.143224604994958,-1.52140468509435
0.615927653152216,-8.16781133657596,7.40565682634499,-0.904138854373251,-4.90896267018671,3.52777783377185,0.233858195973901,-7.95402551697044,5.84131075336064,-1.3928266489889,-5.46188669310707,0.851971735621935,-0.93834117586662,-7.0281719510835,5.512588925262,0.000659365956568291,-0.0123867093926526,0.0136271576871178,-0.0205468887915534,-0.265307049628074,0.281265634679842,-0.00277788079898333,-0.0435668511503575,0.0423914477045879,"D","60","2.5","30",0.944019823240126,-5.56713310468422,-3.74661073222796
0.151192974602351,-3.68792024081885,3.58600041218018,0.754692041221883,-1.96779972863773,3.52132774656123,0.0461724836471118,-3.97218714901695,3.5617395603928,0.39064039276601,-3.27524509812948,3.27053684388322,0.524401554193488,-3.4821132895588,4.53483548995293,0.00133065254069929,-0.00695242704591144,0.00988185049650601,-0.00762165782795932,-0.125627199119805,0.119833914960052,-0.00207066765874561,-0.0198273195930664,0.0170788742506091,"D","60","2","10",0.239144708034104,1.96060276772278,2.63291205918517
0.419226550193841,-3.68269393642027,4.75382314939411,-0.525014285817073,-3.48337564438078,2.27336657527326,-0.00136749243992775,-4.77085229864093,4.34041095513133,-0.929253564543234,-4.58825757884714,1.9770135866832,-0.484981786633273,-4.96035744730795,3.66022653555852,1.24144623954456e-05,-0.00876574424180094,0.0100532051252574,-0.0147132918319816,-0.172348227372821,0.131219596997486,-0.00225814634371519,-0.0292254724518441,0.0231937518788479,"D","60","2","20",-0.00626710913610395,-4.64550914867777,-2.42376724096039
0.398668596368235,-5.03441412646538,5.88388932085497,-1.03129448672936,-4.50179413800689,2.22737940261756,-0.169965443904274,-6.44578525205133,5.46418770018155,-1.66775361664197,-6.21275107623198,1.31865019408679,-1.06043017174615,-6.27861109410846,3.69489969226131,0.0006205006888399,-0.00892110610619013,0.011913040478231,-0.0133306467311731,-0.214221262712781,0.178078706953206,-0.00177871702153114,-0.0368086146358609,0.0308430202522849,"D","60","2","30",-0.848916198089682,-8.33848646494062,-5.30189290831731
0.190350920306138,-9.05265819199112,4.72047825540218,0.994539602766073,-6.23118956962786,6.59446147884114,0.472183615650663,-9.07749866824534,6.51054423512698,1.52328004758993,-7.03385314549097,7.75539398158266,0.716910119348416,-9.63392344491506,8.63926891525371,0.00159362668720132,-0.0149504375423903,0.0227193255162651,-0.0106628667275164,-0.153324242565789,0.278590176671725,-0.0031448152439941,-0.02033810881511,0.0303373694815582,"D","60","3","10",1.43836377673063,4.57087989615593,2.14798829126539
0.446167020771145,-13.2210804371473,7.03537451869876,-0.297648132193391,-8.89823996195798,6.06698194561782,0.584169317909767,-14.8000484858957,8.25585077626263,0.286804121428089,-11.2737876338883,7.86167627628293,-0.26414390787181,-12.5673447818245,8.74616841722546,-9.6274060212178e-06,-0.018208367532862,0.0243197928159209,-0.0159365127556581,-0.240041668807169,0.426119178742343,-0.00256413035855721,-0.0353833443134489,0.0540489727736394,"D","60","3","20",1.77406596349988,0.874783181500078,-0.7760304751543
0.306771400981919,-7.56748268086476,7.52079178525345,-1.19533308130823,-7.80899868407824,4.81019231973927,0.146261124983609,-8.70205230817514,8.69864752552201,-0.794295606634268,-9.03453915887039,7.30178669234126,-1.26426171611247,-10.4854618276921,7.25255826299657,0.000913777087823449,-0.0158419486705888,0.0185972040326819,-0.0101065005113352,-0.261143901082224,0.253078637573534,-0.0012644615709032,-0.040110941752473,0.0365305571496862,"D","60","3","30",0.448176441272096,-2.38129402425511,-3.79098438703795
0.10590270911353,-0.200175659043949,0.38522310680346,-0.0311091112277422,-0.496165396516754,0.428833738808863,0.181889057633014,-0.0760472991824538,0.432603432490181,0.000384469588421035,-0.375848949484908,0.459214254824974,-0.0320069744022519,-0.671510078296691,0.599803717399177,3.89537702745672e-05,-0.00120217983230565,0.00126208493387741,-0.00348588097037631,-0.0152160047905542,0.00753021297342679,-0.000463605351835045,-0.00304194655911533,0.00176285498156488,"D","no","0.5","10",3.64449517793037,0.0242167128617439,-0.61587074823683
-0.0365774068141671,-1.04418306351974,0.86377703885825,-0.743378299075627,-1.92851786955757,0.500521515907158,0.172686258603582,-0.764274982527298,0.940812093302334,-0.599645544589391,-1.59067342104688,0.663343730928427,-0.932992611299933,-2.54931521258784,0.745123585952495,0.00146520448324702,-0.00156729222647184,0.00443239149746038,0.00261185156379605,-0.0312641335424809,0.0392172847399904,0.000911289926608388,-0.00553575534341108,0.00731426371764113,"D","no","0.5","20",3.42914688065321,-12.0297456390617,-18.7183359055634
-0.524905148504633,-2.70745167598524,1.43260711829398,-2.24557462159206,-4.60159052336936,0.260752443542355,-0.0751864130956006,-2.18059718433438,1.40904572475887,-1.85443890368328,-4.0414009749519,0.664639681373145,-2.83176865610913,-6.02631129735787,0.5468136060573,0.00442312843056379,-0.00162163387169275,0.0101508190892538,0.0216772531254974,-0.0503214769888719,0.100652248361359,0.00464888782224261,-0.00809684332865564,0.0180195141278673,"D","no","0.5","30",-1.41724146953675,-36.9574688523571,-56.4385570896848
-0.119228696614615,-1.90895128591016,1.13226386033225,0.0248597737625046,-2.10336394324532,2.21559583986459,0.0883119638839477,-1.92750062805727,2.0433280395562,0.123561816535123,-2.19714686545475,2.45728964053494,0.00879638140423848,-2.86863264228527,2.95290085319497,6.92490804847579e-05,-0.00526903823546627,0.00526586852640069,0.00411225392791217,-0.0447658617423762,0.0652731324180581,0.000615558933772767,-0.00911398465574922,0.0119050616488061,"D","no","1.5","10",0.655065749765754,0.907273003292971,0.115817835398614
